Journey_ID,Customer_ID,Product_ID,Visit_Date,Visit_Time,Stage,Action,Duration_Seconds
J811737,C100107,P1017,18-11-2025,21:58:14,Homepage,view,267
J739414,C100463,P1006,27-05-2024,10:02:47,Product Page,view,375
J800669,C102754,P1014,03-12-2024,01:56:33,Checkout,drop off,108
J984507,C101839,P1006,17-01-2022,19:08:56,Product Page,view,51
J342496,C101754,P1024,16-03-2022,19:33:21,Homepage,view,303
J811412,C101858,P1021,27-11-2022,02:18:44,Checkout,drop off,244
J598499,C101044,P1008,08-02-2022,20:11:10,Checkout,purchase,74
J842473,C101447,P1022,23-04-2023,10:12:53,Homepage,view,79
J804993,C101376,P1006,14-05-2025,13:00:53,Product Page,view,236
J514841,C102372,P1016,30-11-2025,03:09:16,Product Page,view,79
J637806,C100038,P1022,18-05-2023,00:42:37,Homepage,view,331
J594900,C102444,P1002,27-11-2022,23:04:44,Homepage,view,116
J225032,C102228,P1025,27-07-2023,14:56:59,Product Page,view,252
J340233,C100770,P1017,23-01-2023,12:47:35,Homepage,view,152
J651220,C102386,P1024,28-07-2023,00:26:03,Homepage,view,162
J958670,C101040,P1019,15-10-2025,21:48:09,Checkout,drop off,208
J929393,C102971,P1020,30-12-2023,01:22:11,Product Page,view,159
J389287,C101028,P1024,20-06-2025,01:06:28,Checkout,drop off,382
J633157,C101216,P1001,14-04-2024,14:29:56,Homepage,view,81
J946959,C100021,P1003,06-05-2022,07:09:59,Homepage,view,92
J246755,C101297,P1015,11-11-2022,14:52:49,Checkout,drop off,338
J598539,C101408,P1002,27-09-2024,12:38:53,Checkout,purchase,226
J584552,C102291,P1012,10-06-2022,19:53:21,Homepage,view,322
J395021,C101694,P1004,27-02-2022,03:03:24,Homepage,view,220
J593357,C101247,P1010,29-03-2023,15:29:00,Product Page,view,31
J719845,C101541,P1004,29-06-2024,07:49:46,Homepage,view,317
J211084,C100981,P1020,13-11-2025,20:23:01,Product Page,view,387
J678195,C100982,P1023,20-11-2023,19:25:08,Checkout,drop off,125
J363632,C101876,P1018,10-02-2025,13:56:28,Product Page,view,163
J666842,C100913,P1024,07-12-2023,00:57:53,Product Page,view,127
J217712,C102873,P1018,26-03-2022,13:44:59,Checkout,drop off,145
J465370,C101383,P1025,14-08-2023,08:43:52,Product Page,view,373
J157032,C100613,P1019,12-10-2022,05:59:50,Checkout,drop off,281
J835687,C100485,P1015,15-07-2024,09:37:24,Homepage,view,187
J442834,C100213,P1007,30-07-2023,20:44:52,Product Page,view,75
J992984,C102618,P1012,02-08-2022,13:41:40,Checkout,drop off,354
J741390,C100045,P1014,26-05-2023,07:52:58,Homepage,view,311
J381895,C101419,P1002,07-11-2022,19:10:51,Checkout,drop off,42
J969025,C102656,P1022,16-05-2025,12:43:59,Checkout,drop off,332
J122606,C101797,P1011,10-05-2023,20:31:56,Checkout,drop off,56
J421273,C100258,P1014,25-08-2023,02:42:10,Homepage,view,180
J669213,C101215,P1012,28-03-2024,05:50:55,Homepage,view,304
J852180,C102982,P1002,14-11-2025,07:17:02,Product Page,view,56
J752016,C102560,P1022,06-03-2023,07:11:07,Homepage,view,49
J262763,C100253,P1018,09-02-2022,14:13:27,Product Page,view,110
J893324,C100604,P1018,18-12-2023,18:08:16,Product Page,view,322
J988214,C100009,P1017,30-12-2024,23:45:57,Product Page,view,311
J763695,C102917,P1016,29-09-2022,02:16:32,Checkout,drop off,168
J392107,C101426,P1008,21-12-2024,14:01:43,Homepage,view,170
J459018,C102239,P1003,07-12-2025,02:28:25,Homepage,view,345
J664374,C101233,P1017,24-06-2024,16:37:13,Checkout,drop off,335
J818600,C102307,P1010,09-08-2023,23:04:16,Product Page,view,183
J385930,C101066,P1006,10-08-2023,05:54:04,Checkout,drop off,244
J846148,C101662,P1004,02-04-2025,22:23:15,Homepage,view,360
J537212,C102694,P1023,13-08-2025,04:11:55,Product Page,view,360
J737315,C102336,P1006,16-08-2023,17:36:00,Homepage,view,320
J762309,C100490,P1013,26-01-2023,03:52:56,Homepage,view,38
J761406,C100096,P1024,06-10-2022,14:14:25,Product Page,view,279
J206714,C101807,P1004,21-06-2024,10:43:29,Product Page,view,68
J745320,C101460,P1015,23-04-2025,20:37:23,Product Page,view,246
J620732,C102309,P1016,12-11-2022,01:03:47,Checkout,drop off,183
J731908,C100868,P1018,19-01-2022,21:56:06,Product Page,view,388
J681160,C101335,P1016,14-11-2022,05:59:38,Checkout,drop off,241
J492489,C101494,P1008,06-02-2022,15:07:05,Checkout,purchase,226
J173619,C102068,P1018,18-03-2023,13:57:20,Checkout,drop off,196
J413335,C102611,P1017,17-07-2024,14:50:55,Checkout,drop off,129
J232145,C102132,P1016,20-04-2022,13:58:04,Checkout,drop off,326
J730047,C100667,P1012,29-08-2024,11:37:02,Product Page,view,67
J208178,C100321,P1017,24-04-2022,20:37:42,Product Page,view,48
J319857,C101289,P1003,01-06-2023,03:52:31,Homepage,view,124
J945009,C102438,P1021,11-06-2024,16:30:05,Homepage,view,263
J565162,C102730,P1019,12-11-2024,16:10:47,Checkout,drop off,45
J469063,C102937,P1005,16-06-2024,09:47:18,Homepage,view,273
J817155,C101321,P1002,05-06-2024,19:37:46,Checkout,drop off,102
J440312,C101548,P1012,01-03-2022,20:07:38,Homepage,view,364
J193551,C100374,P1016,23-12-2023,03:01:31,Product Page,view,370
J975533,C102939,P1004,17-02-2024,19:10:59,Checkout,drop off,214
J825650,C101550,P1025,22-08-2024,17:17:21,Checkout,drop off,260
J560408,C100102,P1017,30-06-2023,00:33:05,Checkout,drop off,79
J525534,C102556,P1008,17-02-2022,16:33:36,Homepage,view,300
J408488,C102148,P1018,15-01-2023,13:03:55,Checkout,drop off,198
J304160,C102472,P1009,14-03-2022,02:21:02,Homepage,view,341
J652417,C101561,P1025,30-04-2025,13:32:02,Checkout,drop off,273
J789172,C101537,P1011,27-12-2022,22:21:55,Homepage,view,120
J444938,C102581,P1001,02-03-2022,09:52:51,Checkout,drop off,297
J289622,C100886,P1009,27-10-2023,11:48:39,Homepage,view,260
J375153,C101953,P1006,03-05-2025,22:08:35,Product Page,view,167
J172046,C102921,P1023,21-10-2022,12:21:34,Homepage,view,111
J456081,C101908,P1025,24-05-2023,14:52:18,Checkout,purchase,211
J861298,C101420,P1005,24-12-2024,02:41:42,Checkout,drop off,155
J711527,C102572,P1024,21-01-2022,07:44:42,Homepage,view,329
J277528,C102979,P1018,03-07-2025,08:24:09,Homepage,view,40
J564303,C101335,P1008,16-01-2025,03:34:01,Product Page,view,99
J249059,C100339,P1015,09-11-2022,02:46:07,Checkout,drop off,224
J422489,C101878,P1013,23-11-2023,02:29:08,Product Page,view,335
J800486,C100914,P1016,30-04-2022,12:00:39,Checkout,drop off,374
J925310,C100357,P1012,25-07-2024,05:05:19,Product Page,view,372
J607464,C101777,P1001,18-10-2023,15:46:21,Product Page,view,134
J817060,C100927,P1023,10-05-2025,04:40:36,Checkout,drop off,200
J662324,C102057,P1025,18-11-2022,20:34:25,Homepage,view,375
J961077,C101650,P1009,19-11-2022,00:26:11,Product Page,view,346
J249396,C100112,P1023,22-05-2023,11:56:04,Product Page,view,342
J708545,C100453,P1014,25-10-2022,18:03:19,Product Page,view,375
J121567,C101897,P1008,10-02-2022,15:08:53,Homepage,view,66
J545909,C102276,P1017,23-04-2024,00:58:00,Homepage,view,155
J498989,C101047,P1012,08-05-2024,04:35:33,Checkout,purchase,168
J249136,C101701,P1021,23-02-2024,10:29:08,Product Page,view,210
J105815,C100794,P1017,09-04-2022,17:49:22,Checkout,purchase,159
J215776,C102422,P1017,31-01-2025,20:02:07,Checkout,drop off,212
J287280,C102209,P1019,12-03-2024,08:14:06,Homepage,view,293
J624239,C101946,P1004,03-11-2025,01:48:06,Checkout,drop off,175
J827354,C100554,P1018,03-01-2022,14:59:22,Checkout,drop off,337
J956749,C100910,P1009,20-04-2025,07:05:03,Homepage,view,176
J714901,C102880,P1002,28-07-2024,15:55:02,Product Page,view,221
J282557,C100515,P1009,06-05-2024,16:29:04,Product Page,view,294
J665133,C101643,P1021,04-05-2023,22:06:37,Homepage,view,31
J190872,C101321,P1007,26-02-2023,20:22:34,Homepage,view,355
J767449,C102711,P1001,15-04-2024,14:18:50,Homepage,view,190
J613881,C102280,P1011,14-10-2022,14:33:02,Homepage,view,159
J969404,C101398,P1001,17-02-2022,18:17:59,Checkout,drop off,301
J599253,C102361,P1010,16-04-2024,00:20:07,Product Page,view,319
J525915,C100440,P1006,24-07-2022,09:10:51,Product Page,view,170
J854389,C102790,P1017,17-06-2024,01:33:06,Product Page,view,269
J501452,C102069,P1024,14-12-2022,01:13:10,Homepage,view,399
J997155,C101574,P1015,22-11-2022,19:45:30,Checkout,drop off,381
J461179,C100246,P1013,25-06-2023,02:10:35,Homepage,view,228
J748221,C100909,P1024,13-12-2023,04:42:52,Checkout,drop off,168
J436500,C102644,P1005,10-08-2023,19:13:41,Checkout,drop off,378
J481573,C102604,P1023,05-05-2025,16:39:50,Product Page,view,297
J123691,C100188,P1019,24-04-2023,14:57:03,Product Page,view,392
J120380,C102063,P1023,01-04-2025,06:02:21,Product Page,view,313
J620594,C100127,P1004,08-05-2023,01:41:31,Homepage,view,126
J918902,C100848,P1010,06-08-2022,17:35:22,Homepage,view,381
J908612,C101842,P1009,31-07-2022,15:12:17,Product Page,view,305
J787984,C100098,P1012,31-01-2025,06:33:12,Product Page,view,80
J748125,C101177,P1003,06-09-2023,08:04:03,Homepage,view,127
J474029,C101391,P1003,06-11-2024,22:18:39,Product Page,view,40
J611558,C101530,P1006,31-01-2025,05:38:53,Homepage,view,159
J223901,C101583,P1022,26-09-2025,21:27:20,Homepage,view,132
J697380,C101289,P1010,11-02-2025,04:51:56,Checkout,drop off,311
J267500,C102241,P1005,16-02-2025,16:08:25,Homepage,view,126
J479016,C100554,P1007,29-04-2024,09:41:01,Product Page,view,186
J899758,C100106,P1019,20-01-2023,09:43:40,Checkout,drop off,274
J676653,C102832,P1010,02-08-2025,20:10:03,Homepage,view,103
J329771,C102889,P1011,18-07-2022,00:25:26,Homepage,view,281
J984431,C101572,P1007,04-09-2022,17:15:31,Checkout,purchase,296
J813452,C101622,P1017,14-06-2023,22:39:49,Checkout,drop off,327
J770038,C101019,P1015,08-03-2022,06:39:46,Product Page,view,397
J220906,C100836,P1001,30-10-2023,10:25:13,Checkout,drop off,179
J438926,C101314,P1001,15-05-2022,21:10:00,Checkout,purchase,78
J417498,C101108,P1006,20-11-2025,19:35:34,Checkout,drop off,340
J106474,C101966,P1017,24-12-2024,12:29:30,Homepage,view,173
J572853,C102254,P1007,02-06-2023,16:11:50,Homepage,view,105
J939137,C100021,P1022,01-09-2024,00:28:10,Checkout,drop off,275
J573409,C102016,P1012,17-10-2023,00:06:01,Homepage,view,122
J591757,C102126,P1003,04-03-2024,11:16:32,Product Page,view,265
J341712,C101347,P1022,13-09-2022,02:35:00,Product Page,view,366
J855866,C100594,P1024,18-05-2022,02:33:16,Checkout,drop off,264
J379787,C102010,P1022,05-07-2025,01:55:14,Checkout,drop off,33
J803672,C101714,P1007,03-08-2023,18:32:35,Checkout,drop off,177
J685736,C101991,P1015,14-06-2024,15:08:25,Homepage,view,71
J337718,C100957,P1011,13-04-2025,02:27:16,Product Page,view,343
J113784,C101085,P1001,06-04-2022,16:52:40,Checkout,purchase,151
J391682,C101377,P1012,16-12-2023,01:15:46,Product Page,view,96
J943263,C102219,P1008,19-04-2023,19:00:28,Product Page,view,286
J294228,C102929,P1007,30-09-2023,01:00:42,Checkout,purchase,362
J403527,C100062,P1024,16-03-2025,10:31:08,Product Page,view,168
J633652,C100838,P1015,21-09-2023,02:39:32,Product Page,view,132
J123398,C102887,P1021,27-07-2023,18:15:05,Homepage,view,245
J608410,C101737,P1012,20-09-2025,16:42:59,Homepage,view,207
J357127,C100993,P1021,09-03-2025,04:56:47,Checkout,purchase,155
J802164,C100493,P1014,21-04-2022,07:35:39,Homepage,view,348
J424631,C102485,P1021,02-04-2022,19:23:39,Product Page,view,278
J987635,C102363,P1024,17-02-2024,18:59:30,Homepage,view,44
J185279,C100368,P1003,27-02-2023,12:12:17,Checkout,purchase,395
J943996,C100161,P1008,15-07-2025,14:30:39,Homepage,view,370
J733487,C101809,P1009,13-10-2024,15:10:21,Product Page,view,213
J323718,C100587,P1022,23-11-2022,22:19:02,Checkout,purchase,298
J588163,C100956,P1010,11-06-2023,05:30:34,Product Page,view,152
J701494,C102904,P1012,02-02-2022,16:19:49,Homepage,view,195
J107227,C102189,P1019,28-01-2023,18:45:21,Checkout,purchase,354
J182395,C101723,P1011,19-03-2023,12:11:24,Product Page,view,197
J868351,C102375,P1024,08-11-2022,06:06:00,Product Page,view,391
J789069,C101312,P1012,10-06-2025,03:38:35,Product Page,view,287
J441548,C100181,P1006,19-02-2022,04:02:28,Checkout,drop off,68
J961239,C101470,P1024,01-12-2024,14:45:35,Checkout,drop off,89
J688665,C101437,P1023,30-11-2023,20:36:43,Product Page,view,378
J839840,C101657,P1007,03-01-2023,15:37:48,Homepage,view,359
J366021,C102103,P1001,17-06-2024,03:41:39,Homepage,view,176
J429597,C101899,P1017,08-08-2023,14:40:17,Homepage,view,340
J710634,C102939,P1024,17-06-2024,23:53:01,Checkout,drop off,156
J804636,C100681,P1012,05-09-2025,11:36:42,Checkout,drop off,88
J263825,C101467,P1018,13-01-2022,03:35:28,Product Page,view,298
J168266,C102196,P1018,28-07-2022,04:48:34,Product Page,view,376
J750897,C101364,P1016,02-11-2025,23:17:39,Product Page,view,267
J857690,C101998,P1020,05-04-2022,02:36:37,Checkout,drop off,126
J549446,C102888,P1017,18-03-2022,19:20:10,Checkout,drop off,179
J134430,C101233,P1005,04-09-2022,04:26:27,Homepage,view,80
J635763,C101822,P1018,15-03-2024,04:39:09,Homepage,view,141
J720658,C100732,P1023,29-01-2025,02:13:59,Homepage,view,194
J398715,C100055,P1023,24-05-2023,18:05:33,Checkout,purchase,383
J412977,C102721,P1010,26-10-2023,04:14:22,Checkout,drop off,396
J902139,C100807,P1017,13-07-2022,03:35:26,Checkout,drop off,214
J261508,C102467,P1020,23-09-2024,07:36:59,Checkout,drop off,326
J334065,C100788,P1007,22-11-2025,12:55:02,Homepage,view,143
J338878,C100526,P1009,28-12-2024,22:53:40,Product Page,view,97
J681525,C101557,P1016,07-05-2022,14:34:01,Homepage,view,333
J648692,C100266,P1015,17-07-2023,14:23:13,Checkout,drop off,244
J368731,C102334,P1019,02-10-2024,12:07:18,Product Page,view,138
J812447,C101459,P1003,29-10-2024,05:32:50,Homepage,view,43
J787546,C101200,P1003,06-03-2024,11:26:03,Product Page,view,270
J261263,C100534,P1017,14-05-2022,05:43:36,Checkout,drop off,214
J117599,C102050,P1010,07-02-2024,13:21:03,Checkout,drop off,332
J719189,C100008,P1010,31-01-2024,05:49:53,Product Page,view,73
J372473,C102063,P1008,04-10-2022,14:02:52,Homepage,view,47
J739494,C100402,P1013,23-09-2023,06:53:22,Product Page,view,394
J368333,C101244,P1010,13-11-2024,15:47:56,Homepage,view,186
J856151,C102648,P1015,23-09-2022,02:55:17,Homepage,view,236
J203009,C101644,P1011,02-01-2022,20:43:14,Product Page,view,196
J516140,C100337,P1001,04-10-2025,03:33:42,Checkout,drop off,334
J289671,C101896,P1001,19-09-2025,18:32:45,Homepage,view,33
J920937,C101711,P1025,15-12-2022,19:22:01,Homepage,view,246
J743040,C102070,P1018,08-05-2023,10:45:59,Checkout,drop off,178
J236480,C101829,P1006,13-07-2025,11:31:47,Checkout,drop off,332
J413195,C100484,P1024,21-08-2022,08:43:52,Checkout,drop off,252
J765358,C102807,P1007,20-04-2023,16:28:04,Checkout,drop off,258
J548772,C100966,P1013,22-10-2023,18:49:54,Checkout,drop off,337
J269722,C101474,P1017,16-01-2025,12:47:01,Product Page,view,122
J510878,C102040,P1021,14-01-2022,06:55:52,Checkout,drop off,124
J916137,C100527,P1016,07-10-2024,09:58:04,Homepage,view,320
J948818,C100967,P1009,19-05-2024,06:28:43,Product Page,view,329
J810968,C100173,P1010,21-05-2025,09:57:10,Homepage,view,36
J404123,C100150,P1010,11-04-2022,18:12:35,Homepage,view,35
J946785,C102309,P1016,28-02-2023,02:32:29,Product Page,view,151
J606179,C102047,P1013,31-01-2023,01:39:16,Checkout,drop off,397
J223088,C102164,P1006,25-11-2022,20:17:26,Homepage,view,161
J317305,C100252,P1022,15-09-2022,15:52:01,Checkout,drop off,277
J609291,C102160,P1022,27-03-2025,05:58:52,Checkout,drop off,34
J553249,C102586,P1008,08-11-2023,16:01:31,Product Page,view,358
J710840,C101431,P1001,07-12-2022,06:00:09,Checkout,drop off,343
J336293,C102669,P1009,24-06-2022,19:02:53,Product Page,view,188
J741584,C100980,P1001,11-04-2024,02:52:37,Checkout,drop off,376
J408037,C100245,P1023,25-04-2024,17:38:03,Homepage,view,375
J651628,C102069,P1017,18-07-2025,16:49:15,Product Page,view,187
J858776,C100958,P1020,04-04-2024,19:04:12,Checkout,purchase,335
J595652,C101985,P1007,03-10-2022,01:20:11,Homepage,view,326
J247488,C101373,P1010,22-05-2023,23:56:00,Homepage,view,263
J281260,C102889,P1011,15-11-2024,08:06:40,Checkout,drop off,86
J532528,C102356,P1016,21-07-2025,11:13:23,Homepage,view,92
J455603,C100715,P1008,18-03-2025,10:08:55,Product Page,view,70
J218089,C102179,P1005,13-10-2023,01:51:59,Checkout,drop off,189
J374832,C100645,P1023,04-10-2022,19:49:18,Homepage,view,59
J687837,C100954,P1011,07-03-2023,20:10:58,Homepage,view,151
J475777,C102734,P1017,08-01-2024,22:31:30,Product Page,view,255
J921350,C101373,P1019,29-11-2023,23:41:41,Checkout,drop off,117
J927788,C100829,P1022,28-09-2025,19:20:32,Product Page,view,180
J594859,C101162,P1011,15-04-2024,06:50:00,Checkout,drop off,72
J307017,C101583,P1005,24-11-2025,14:18:33,Homepage,view,36
J920312,C100885,P1022,04-06-2024,11:27:51,Homepage,view,374
J200273,C102564,P1025,10-07-2022,07:32:50,Product Page,view,365
J971458,C101274,P1005,10-11-2025,17:17:39,Product Page,view,319
J324840,C102944,P1014,27-03-2022,17:58:41,Checkout,drop off,263
J255066,C101484,P1001,07-06-2025,14:11:57,Checkout,drop off,350
J453855,C100974,P1006,04-04-2025,04:56:32,Homepage,view,351
J324870,C101362,P1018,04-06-2025,00:43:28,Homepage,view,272
J353372,C102459,P1009,04-05-2023,08:49:57,Homepage,view,347
J428945,C101025,P1024,09-08-2025,23:51:58,Homepage,view,66
J592892,C102268,P1009,13-12-2022,16:21:00,Homepage,view,50
J823594,C101595,P1009,02-11-2025,04:33:59,Checkout,drop off,319
J688699,C101504,P1009,02-03-2024,05:15:26,Product Page,view,322
J100891,C100732,P1019,12-01-2022,01:10:14,Checkout,drop off,325
J417202,C101491,P1021,05-11-2023,05:48:08,Checkout,drop off,350
J656924,C102193,P1022,15-10-2025,06:31:32,Checkout,drop off,177
J350445,C101827,P1005,16-06-2025,21:54:28,Product Page,view,168
J414789,C100175,P1019,06-11-2023,07:31:18,Product Page,view,119
J531911,C102562,P1023,08-09-2025,01:47:04,Homepage,view,106
J809141,C102202,P1005,04-07-2025,16:49:25,Product Page,view,113
J815110,C101587,P1005,10-09-2022,13:31:34,Homepage,view,323
J124457,C102302,P1011,09-04-2025,06:04:57,Checkout,purchase,139
J108168,C100659,P1017,13-01-2023,00:29:43,Homepage,view,228
J451097,C100937,P1025,15-12-2024,08:16:43,Checkout,drop off,390
J628389,C102286,P1014,25-11-2023,12:48:30,Product Page,view,214
J879283,C102423,P1024,14-10-2024,10:52:00,Homepage,view,119
J461040,C101246,P1022,20-08-2024,14:21:28,Homepage,view,132
J352725,C101608,P1008,12-11-2025,12:01:23,Checkout,drop off,212
J147054,C100506,P1010,05-09-2025,00:46:15,Checkout,drop off,134
J676113,C102936,P1019,25-02-2022,23:12:16,Homepage,view,398
J452211,C102709,P1001,21-11-2025,19:46:51,Product Page,view,201
J729030,C102742,P1025,21-09-2023,01:58:24,Product Page,view,371
J392616,C100193,P1010,19-09-2023,22:58:38,Homepage,view,81
J880159,C100979,P1012,20-05-2024,03:15:43,Checkout,drop off,160
J216127,C101658,P1015,22-12-2023,01:16:07,Product Page,view,256
J888581,C100390,P1005,27-03-2022,03:24:44,Homepage,view,129
J248479,C101675,P1012,24-02-2023,18:23:18,Checkout,purchase,345
J300090,C100953,P1010,15-01-2022,17:56:21,Homepage,view,110
J264959,C101038,P1023,29-11-2023,18:56:34,Homepage,view,186
J254019,C100931,P1011,16-02-2023,22:47:55,Checkout,drop off,387
J893983,C101500,P1009,09-05-2024,01:13:02,Homepage,view,221
J363007,C102748,P1015,11-03-2022,17:53:22,Product Page,view,250
J655530,C102746,P1018,16-09-2023,22:02:11,Product Page,view,339
J735715,C102672,P1011,08-02-2024,10:03:21,Checkout,drop off,100
J288454,C100508,P1025,19-04-2024,20:31:28,Checkout,drop off,394
J245886,C100316,P1006,11-02-2025,22:44:53,Checkout,drop off,158
J134971,C100278,P1012,22-12-2024,20:05:37,Checkout,drop off,82
J318728,C100292,P1011,30-08-2024,12:05:19,Homepage,view,125
J965258,C100347,P1012,12-05-2024,09:05:20,Product Page,view,131
J405978,C102390,P1017,01-09-2024,17:57:29,Product Page,view,386
J778901,C100928,P1011,12-10-2023,21:53:41,Checkout,drop off,369
