Engagement_ID,Content_ID,Content_Type,Likes,Engagement_Date,Campaign_ID,Product_ID,Views,Clicks
E13P1014,CT13P1014,Video,184,14-01-2022,CAM8126,P1014,10682,356
E13P1015,CT13P1015,Blog,198,14-01-2022,CAM2229,P1015,9430,369
E13P1016,CT13P1016,Social Media,192,14-01-2022,CAM3621,P1016,11572,357
E13P1017,CT13P1017,Video,63,14-01-2022,CAM1570,P1017,5470,132
E13P1018,CT13P1018,Video,82,14-01-2022,CAM6933,P1018,7017,154
E13P1019,CT13P1019,Blog,167,14-01-2022,CAM8371,P1019,11191,542
E13P1020,CT13P1020,Social Media,180,14-01-2022,CAM3255,P1020,10998,342
E13P1021,CT13P1021,Video,165,14-01-2022,CAM5089,P1021,13576,420
E13P1022,CT13P1022,Social Media,50,14-01-2022,CAM7340,P1022,6809,141
E13P1023,CT13P1023,Social Media,176,14-01-2022,CAM8311,P1023,14100,331
E13P1024,CT13P1024,Video,162,14-01-2022,CAM4279,P1024,8454,421
E13P1025,CT13P1025,Blog,53,14-01-2022,CAM8292,P1025,6959,167
E14P1001,CT14P1001,Video,167,15-01-2022,CAM6692,P1001,6388,283
E14P1002,CT14P1002,Video,84,15-01-2022,CAM3580,P1002,6016,219
E14P1003,CT14P1003,Blog,154,15-01-2022,CAM4292,P1003,7791,341
E14P1004,CT14P1004,Video,87,15-01-2022,CAM7044,P1004,7219,195
E14P1005,CT14P1005,Social Media,257,15-01-2022,CAM2412,P1005,12559,553
E14P1006,CT14P1006,Social Media,105,15-01-2022,CAM8842,P1006,6030,176
E14P1007,CT14P1007,Social Media,184,15-01-2022,CAM2208,P1007,13507,436
E14P1008,CT14P1008,Video,169,15-01-2022,CAM8632,P1008,6998,344
E14P1009,CT14P1009,Social Media,228,15-01-2022,CAM3981,P1009,13372,405
E14P1010,CT14P1010,Blog,132,15-01-2022,CAM3034,P1010,7059,232
E14P1011,CT14P1011,Video,114,15-01-2022,CAM4694,P1011,13384,329
E14P1012,CT14P1012,Video,233,15-01-2022,CAM2292,P1012,10587,512
E14P1013,CT14P1013,Video,136,15-01-2022,CAM3050,P1013,9035,233
E14P1014,CT14P1014,Social Media,124,15-01-2022,CAM3762,P1014,9884,379
E14P1015,CT14P1015,Social Media,243,15-01-2022,CAM6531,P1015,14583,703
E14P1016,CT14P1016,Blog,167,15-01-2022,CAM1744,P1016,14124,299
E14P1017,CT14P1017,Social Media,145,15-01-2022,CAM7825,P1017,14338,400
E14P1018,CT14P1018,Video,92,15-01-2022,CAM5949,P1018,5453,190
E14P1019,CT14P1019,Video,189,15-01-2022,CAM5873,P1019,12813,350
E14P1020,CT14P1020,Video,86,15-01-2022,CAM7809,P1020,12334,273
E14P1021,CT14P1021,Blog,174,15-01-2022,CAM6121,P1021,12833,435
E14P1022,CT14P1022,Video,237,15-01-2022,CAM3142,P1022,10152,426
E14P1023,CT14P1023,Blog,129,15-01-2022,CAM8642,P1023,10985,389
E14P1024,CT14P1024,Blog,72,15-01-2022,CAM1829,P1024,6953,194
E14P1025,CT14P1025,Video,261,15-01-2022,CAM5067,P1025,9679,468
E15P1001,CT15P1001,Social Media,194,16-01-2022,CAM6123,P1001,7553,335
E15P1002,CT15P1002,Social Media,154,16-01-2022,CAM8648,P1002,8043,344
E15P1003,CT15P1003,Blog,271,16-01-2022,CAM7442,P1003,13062,605
E15P1004,CT15P1004,Social Media,165,16-01-2022,CAM6781,P1004,13171,444
E15P1005,CT15P1005,Social Media,55,16-01-2022,CAM8710,P1005,5749,123
E15P1006,CT15P1006,Video,191,16-01-2022,CAM3194,P1006,9601,346
E15P1007,CT15P1007,Video,204,16-01-2022,CAM1741,P1007,9256,387
E15P1008,CT15P1008,Video,115,16-01-2022,CAM5728,P1008,11468,246
E15P1009,CT15P1009,Social Media,84,16-01-2022,CAM5582,P1009,6153,194
E15P1010,CT15P1010,Video,53,16-01-2022,CAM6555,P1010,6888,164
E15P1011,CT15P1011,Blog,355,16-01-2022,CAM9341,P1011,14022,675
E15P1012,CT15P1012,Blog,125,16-01-2022,CAM6456,P1012,11480,401
E15P1013,CT15P1013,Social Media,155,16-01-2022,CAM3290,P1013,12656,450
E15P1014,CT15P1014,Video,195,16-01-2022,CAM5902,P1014,10287,493
E15P1015,CT15P1015,Social Media,240,16-01-2022,CAM9025,P1015,14606,439
E15P1016,CT15P1016,Video,222,16-01-2022,CAM6427,P1016,14105,408
E15P1017,CT15P1017,Social Media,157,16-01-2022,CAM1436,P1017,6739,332
E15P1018,CT15P1018,Social Media,295,16-01-2022,CAM4728,P1018,14657,501
E15P1019,CT15P1019,Social Media,76,16-01-2022,CAM7229,P1019,5793,217
E15P1020,CT15P1020,Social Media,122,16-01-2022,CAM2800,P1020,7360,328
E15P1021,CT15P1021,Blog,65,16-01-2022,CAM7765,P1021,8058,165
E15P1022,CT15P1022,Video,142,16-01-2022,CAM2020,P1022,8271,267
E15P1023,CT15P1023,Social Media,119,16-01-2022,CAM8837,P1023,7202,256
E15P1024,CT15P1024,Video,247,16-01-2022,CAM9734,P1024,13497,422
E15P1025,CT15P1025,Social Media,192,16-01-2022,CAM5331,P1025,10520,382
E16P1001,CT16P1001,Video,301,17-01-2022,CAM5890,P1001,14863,513
E16P1002,CT16P1002,Video,246,17-01-2022,CAM4396,P1002,8607,415
E16P1003,CT16P1003,Social Media,153,17-01-2022,CAM5480,P1003,12897,380
E16P1004,CT16P1004,Video,114,17-01-2022,CAM7464,P1004,9629,227
E16P1005,CT16P1005,Video,277,17-01-2022,CAM1689,P1005,10560,513
E16P1006,CT16P1006,Video,151,17-01-2022,CAM5201,P1006,9626,468
E16P1007,CT16P1007,Video,184,17-01-2022,CAM5450,P1007,12736,336
E16P1008,CT16P1008,Blog,87,17-01-2022,CAM4972,P1008,7185,167
E16P1009,CT16P1009,Social Media,106,17-01-2022,CAM4814,P1009,5779,231
E16P1010,CT16P1010,Video,53,17-01-2022,CAM2647,P1010,5808,133
E16P1011,CT16P1011,Blog,66,17-01-2022,CAM7666,P1011,7188,144
E16P1012,CT16P1012,Video,156,17-01-2022,CAM6262,P1012,12680,435
E16P1013,CT16P1013,Blog,215,17-01-2022,CAM4804,P1013,9591,377
E16P1014,CT16P1014,Blog,319,17-01-2022,CAM3868,P1014,13646,575
E16P1015,CT16P1015,Blog,192,17-01-2022,CAM7504,P1015,11742,545
E16P1016,CT16P1016,Video,174,17-01-2022,CAM1613,P1016,13001,332
E16P1017,CT16P1017,Video,70,17-01-2022,CAM5662,P1017,5105,147
E16P1018,CT16P1018,Video,283,17-01-2022,CAM3198,P1018,12334,612
E16P1019,CT16P1019,Blog,159,17-01-2022,CAM6417,P1019,13144,447
E16P1020,CT16P1020,Social Media,157,17-01-2022,CAM4050,P1020,7594,318
E16P1021,CT16P1021,Social Media,117,17-01-2022,CAM4164,P1021,5184,218
E16P1022,CT16P1022,Video,146,17-01-2022,CAM8007,P1022,7806,299
E16P1023,CT16P1023,Blog,166,17-01-2022,CAM4027,P1023,13324,397
E16P1024,CT16P1024,Blog,144,17-01-2022,CAM5272,P1024,7239,248
E16P1025,CT16P1025,Video,158,17-01-2022,CAM5947,P1025,11185,302
E17P1001,CT17P1001,Social Media,182,18-01-2022,CAM6890,P1001,14407,600
E17P1002,CT17P1002,Video,64,18-01-2022,CAM3616,P1002,8788,192
E17P1003,CT17P1003,Social Media,270,18-01-2022,CAM6095,P1003,11533,468
E17P1004,CT17P1004,Video,156,18-01-2022,CAM4618,P1004,6858,268
E17P1005,CT17P1005,Video,183,18-01-2022,CAM7121,P1005,8510,414
E17P1006,CT17P1006,Social Media,275,18-01-2022,CAM4578,P1006,11703,480
E17P1007,CT17P1007,Blog,173,18-01-2022,CAM9609,P1007,8969,362
E17P1008,CT17P1008,Social Media,178,18-01-2022,CAM2838,P1008,12204,437
E17P1009,CT17P1009,Blog,152,18-01-2022,CAM9792,P1009,5955,267
E17P1010,CT17P1010,Video,102,18-01-2022,CAM2904,P1010,7385,184
E17P1011,CT17P1011,Social Media,153,18-01-2022,CAM8298,P1011,8287,343
E17P1012,CT17P1012,Video,88,18-01-2022,CAM1945,P1012,5855,196
E17P1013,CT17P1013,Social Media,256,18-01-2022,CAM1356,P1013,14023,474
E17P1014,CT17P1014,Blog,94,18-01-2022,CAM2196,P1014,11380,314
E17P1015,CT17P1015,Social Media,94,18-01-2022,CAM1987,P1015,5688,186
E17P1016,CT17P1016,Video,132,18-01-2022,CAM7698,P1016,6072,301
E17P1017,CT17P1017,Social Media,179,18-01-2022,CAM7887,P1017,7874,339
E17P1018,CT17P1018,Video,227,18-01-2022,CAM7154,P1018,11031,549
E17P1019,CT17P1019,Social Media,126,18-01-2022,CAM3178,P1019,6255,253
E17P1020,CT17P1020,Video,148,18-01-2022,CAM9664,P1020,10597,249
E17P1021,CT17P1021,Blog,107,18-01-2022,CAM1372,P1021,7020,293
E17P1022,CT17P1022,Video,170,18-01-2022,CAM9715,P1022,9795,331
E17P1023,CT17P1023,Video,185,18-01-2022,CAM3541,P1023,11109,496
E17P1024,CT17P1024,Blog,135,18-01-2022,CAM1527,P1024,9427,241
E17P1025,CT17P1025,Blog,262,18-01-2022,CAM4943,P1025,11757,452
E18P1001,CT18P1001,Video,87,19-01-2022,CAM1797,P1001,8293,182
E18P1002,CT18P1002,Blog,158,19-01-2022,CAM9843,P1002,8920,376
E18P1003,CT18P1003,Blog,192,19-01-2022,CAM9255,P1003,8474,361
E18P1004,CT18P1004,Social Media,149,19-01-2022,CAM6224,P1004,9643,260
E18P1005,CT18P1005,Video,272,19-01-2022,CAM4881,P1005,14318,543
E18P1006,CT18P1006,Social Media,271,19-01-2022,CAM4621,P1006,9845,455
E18P1007,CT18P1007,Social Media,107,19-01-2022,CAM3869,P1007,11658,338
E18P1008,CT18P1008,Video,136,19-01-2022,CAM7244,P1008,11880,435
E18P1009,CT18P1009,Blog,168,19-01-2022,CAM5913,P1009,13458,397
E18P1010,CT18P1010,Blog,130,19-01-2022,CAM4692,P1010,11056,282
E18P1011,CT18P1011,Video,154,19-01-2022,CAM1944,P1011,9829,449
E18P1012,CT18P1012,Social Media,193,19-01-2022,CAM3196,P1012,14073,455
E18P1013,CT18P1013,Social Media,110,19-01-2022,CAM2295,P1013,11251,306
E18P1014,CT18P1014,Social Media,182,19-01-2022,CAM4120,P1014,12247,556
E18P1015,CT18P1015,Social Media,81,19-01-2022,CAM1647,P1015,5786,162
E18P1016,CT18P1016,Social Media,82,19-01-2022,CAM4555,P1016,6130,157
E18P1017,CT18P1017,Video,191,19-01-2022,CAM1251,P1017,12727,334
E18P1018,CT18P1018,Blog,237,19-01-2022,CAM8846,P1018,8386,403
E18P1019,CT18P1019,Video,185,19-01-2022,CAM4921,P1019,8885,363
E18P1020,CT18P1020,Video,158,19-01-2022,CAM9743,P1020,13906,412
E18P1021,CT18P1021,Video,128,19-01-2022,CAM8635,P1021,10778,315
E18P1022,CT18P1022,Video,148,19-01-2022,CAM4328,P1022,6549,288
E18P1023,CT18P1023,Blog,101,19-01-2022,CAM3390,P1023,10963,322
E18P1024,CT18P1024,Social Media,84,19-01-2022,CAM7841,P1024,5213,145
E18P1025,CT18P1025,Video,95,19-01-2022,CAM5026,P1025,9739,239
E19P1001,CT19P1001,Video,277,20-01-2022,CAM5216,P1001,13042,476
E19P1002,CT19P1002,Video,310,20-01-2022,CAM8550,P1002,12869,630
E19P1003,CT19P1003,Blog,130,20-01-2022,CAM9954,P1003,7675,322
E19P1004,CT19P1004,Social Media,185,20-01-2022,CAM1962,P1004,12864,328
E19P1005,CT19P1005,Social Media,156,20-01-2022,CAM1794,P1005,13442,282
E19P1006,CT19P1006,Blog,90,20-01-2022,CAM2113,P1006,5050,163
E19P1007,CT19P1007,Video,67,20-01-2022,CAM1990,P1007,7396,149
E19P1008,CT19P1008,Social Media,154,20-01-2022,CAM7739,P1008,12781,508
E19P1009,CT19P1009,Social Media,54,20-01-2022,CAM5697,P1009,5139,105
E19P1010,CT19P1010,Video,93,20-01-2022,CAM3937,P1010,5225,183
E19P1011,CT19P1011,Blog,144,20-01-2022,CAM4144,P1011,6682,317
E19P1012,CT19P1012,Video,150,20-01-2022,CAM2294,P1012,13483,371
E19P1013,CT19P1013,Blog,234,20-01-2022,CAM4700,P1013,10996,536
E19P1014,CT19P1014,Social Media,220,20-01-2022,CAM1519,P1014,9810,397
E19P1015,CT19P1015,Video,85,20-01-2022,CAM1919,P1015,6463,207
E19P1016,CT19P1016,Video,67,20-01-2022,CAM6427,P1016,5100,209
E19P1017,CT19P1017,Social Media,412,20-01-2022,CAM1697,P1017,14121,696
E19P1018,CT19P1018,Social Media,127,20-01-2022,CAM8790,P1018,8672,228
E19P1019,CT19P1019,Video,64,20-01-2022,CAM9897,P1019,9342,199
E19P1020,CT19P1020,Video,197,20-01-2022,CAM1256,P1020,14083,559
E19P1021,CT19P1021,Social Media,164,20-01-2022,CAM7525,P1021,8306,312
E19P1022,CT19P1022,Social Media,83,20-01-2022,CAM7375,P1022,6194,179
E19P1023,CT19P1023,Blog,215,20-01-2022,CAM2284,P1023,13711,410
E19P1024,CT19P1024,Blog,223,20-01-2022,CAM8161,P1024,13066,553
E19P1025,CT19P1025,Social Media,158,20-01-2022,CAM7499,P1025,8711,393
E20P1001,CT20P1001,Video,81,21-01-2022,CAM9038,P1001,10233,213
E20P1002,CT20P1002,Video,154,21-01-2022,CAM4043,P1002,8641,265
E20P1003,CT20P1003,Social Media,186,21-01-2022,CAM5839,P1003,14438,574
E20P1004,CT20P1004,Blog,119,21-01-2022,CAM7225,P1004,8938,369
E20P1005,CT20P1005,Blog,124,21-01-2022,CAM2499,P1005,7444,314
E20P1006,CT20P1006,Video,104,21-01-2022,CAM2674,P1006,5029,242
E20P1007,CT20P1007,Social Media,68,21-01-2022,CAM9395,P1007,7091,160
E20P1008,CT20P1008,Social Media,86,21-01-2022,CAM2524,P1008,11557,266
E20P1009,CT20P1009,Video,220,21-01-2022,CAM1202,P1009,14618,554
E20P1010,CT20P1010,Social Media,167,21-01-2022,CAM4977,P1010,9673,313
E20P1011,CT20P1011,Blog,255,21-01-2022,CAM3274,P1011,14212,506
E20P1012,CT20P1012,Blog,120,21-01-2022,CAM3739,P1012,9302,270
E20P1013,CT20P1013,Blog,132,21-01-2022,CAM6916,P1013,11988,339
E20P1014,CT20P1014,Video,225,21-01-2022,CAM4203,P1014,9023,436
E20P1015,CT20P1015,Video,111,21-01-2022,CAM6443,P1015,12364,286
E20P1016,CT20P1016,Video,195,21-01-2022,CAM8055,P1016,11101,489
E20P1017,CT20P1017,Social Media,139,21-01-2022,CAM4290,P1017,14576,351
E20P1018,CT20P1018,Video,219,21-01-2022,CAM5775,P1018,12707,373
E20P1019,CT20P1019,Video,337,21-01-2022,CAM7161,P1019,12901,632
E20P1020,CT20P1020,Blog,176,21-01-2022,CAM4273,P1020,9486,422
E20P1021,CT20P1021,Social Media,256,21-01-2022,CAM1440,P1021,14541,725
E20P1022,CT20P1022,Video,217,21-01-2022,CAM2133,P1022,12425,599
E20P1023,CT20P1023,Video,158,21-01-2022,CAM4965,P1023,11574,465
E20P1024,CT20P1024,Video,184,21-01-2022,CAM2211,P1024,9038,359
E20P1025,CT20P1025,Video,269,21-01-2022,CAM9755,P1025,12221,607
E21P1001,CT21P1001,Video,351,22-01-2022,CAM9907,P1001,13147,627
E21P1002,CT21P1002,Social Media,98,22-01-2022,CAM2392,P1002,5537,242
E21P1003,CT21P1003,Video,143,22-01-2022,CAM3725,P1003,6712,289
E21P1004,CT21P1004,Social Media,102,22-01-2022,CAM7547,P1004,5659,208
E21P1005,CT21P1005,Blog,216,22-01-2022,CAM2615,P1005,10312,504
E21P1006,CT21P1006,Social Media,127,22-01-2022,CAM4621,P1006,9132,243
E21P1007,CT21P1007,Social Media,166,22-01-2022,CAM9199,P1007,12161,379
E21P1008,CT21P1008,Blog,68,22-01-2022,CAM5840,P1008,7383,224
E21P1009,CT21P1009,Social Media,181,22-01-2022,CAM3321,P1009,11679,556
E21P1010,CT21P1010,Blog,135,22-01-2022,CAM9537,P1010,10583,310
E21P1011,CT21P1011,Social Media,127,22-01-2022,CAM8412,P1011,12763,388
E21P1012,CT21P1012,Social Media,69,22-01-2022,CAM2885,P1012,10107,222
E21P1013,CT21P1013,Social Media,119,22-01-2022,CAM3692,P1013,5308,241
E21P1014,CT21P1014,Video,146,22-01-2022,CAM7985,P1014,8892,315
E21P1015,CT21P1015,Blog,140,22-01-2022,CAM4053,P1015,12425,334
E21P1016,CT21P1016,Blog,198,22-01-2022,CAM8365,P1016,11941,380
E21P1017,CT21P1017,Blog,143,22-01-2022,CAM4371,P1017,14532,477
E21P1018,CT21P1018,Blog,218,22-01-2022,CAM2667,P1018,9450,402
E21P1019,CT21P1019,Video,138,22-01-2022,CAM2867,P1019,13637,349
E21P1020,CT21P1020,Social Media,164,22-01-2022,CAM6134,P1020,9191,368
E21P1021,CT21P1021,Blog,193,22-01-2022,CAM6700,P1021,14610,462
E21P1022,CT21P1022,Social Media,233,22-01-2022,CAM5873,P1022,10642,482
E21P1023,CT21P1023,Blog,110,22-01-2022,CAM4908,P1023,14500,326
E21P1024,CT21P1024,Blog,95,22-01-2022,CAM9369,P1024,9887,232
E21P1025,CT21P1025,Video,124,22-01-2022,CAM7931,P1025,11233,365
E22P1001,CT22P1001,Social Media,126,23-01-2022,CAM3838,P1001,7946,274
E22P1002,CT22P1002,Blog,134,23-01-2022,CAM6154,P1002,13921,348
E22P1003,CT22P1003,Blog,264,23-01-2022,CAM8939,P1003,12239,472
E22P1004,CT22P1004,Social Media,76,23-01-2022,CAM9281,P1004,7148,184
E22P1005,CT22P1005,Social Media,186,23-01-2022,CAM8272,P1005,12951,417
E22P1006,CT22P1006,Blog,150,23-01-2022,CAM5785,P1006,12849,321
E22P1007,CT22P1007,Blog,71,23-01-2022,CAM8492,P1007,5468,154
E22P1008,CT22P1008,Social Media,315,23-01-2022,CAM9369,P1008,14095,595
E22P1009,CT22P1009,Social Media,95,23-01-2022,CAM7010,P1009,6771,251
E22P1010,CT22P1010,Social Media,191,23-01-2022,CAM8231,P1010,13712,612
E22P1011,CT22P1011,Social Media,156,23-01-2022,CAM5055,P1011,13782,365
E22P1012,CT22P1012,Video,139,23-01-2022,CAM6711,P1012,9758,451
E22P1013,CT22P1013,Blog,125,23-01-2022,CAM4438,P1013,6347,210
E22P1014,CT22P1014,Social Media,327,23-01-2022,CAM8015,P1014,14455,587
E22P1015,CT22P1015,Blog,156,23-01-2022,CAM1972,P1015,7626,293
E22P1016,CT22P1016,Social Media,166,23-01-2022,CAM3758,P1016,14167,432
E22P1017,CT22P1017,Social Media,194,23-01-2022,CAM5380,P1017,10177,502
E22P1018,CT22P1018,Blog,330,23-01-2022,CAM3221,P1018,13266,657
E22P1019,CT22P1019,Social Media,329,23-01-2022,CAM3078,P1019,11601,551
E22P1020,CT22P1020,Blog,99,23-01-2022,CAM7434,P1020,7087,194
E22P1021,CT22P1021,Social Media,152,23-01-2022,CAM7786,P1021,12862,312
E22P1022,CT22P1022,Blog,180,23-01-2022,CAM7600,P1022,11011,369
E22P1023,CT22P1023,Video,286,23-01-2022,CAM8449,P1023,13285,564
E22P1024,CT22P1024,Social Media,114,23-01-2022,CAM2526,P1024,12839,382
E22P1025,CT22P1025,Blog,245,23-01-2022,CAM9756,P1025,12360,482
E23P1001,CT23P1001,Blog,129,24-01-2022,CAM9105,P1001,11370,301
E23P1002,CT23P1002,Social Media,105,24-01-2022,CAM3139,P1002,9280,275
E23P1003,CT23P1003,Social Media,344,24-01-2022,CAM1793,P1003,14095,642
E23P1004,CT23P1004,Video,69,24-01-2022,CAM1266,P1004,5679,130
E23P1005,CT23P1005,Video,115,24-01-2022,CAM1011,P1005,6946,332
E23P1006,CT23P1006,Blog,156,24-01-2022,CAM5945,P1006,11857,309
E23P1007,CT23P1007,Blog,195,24-01-2022,CAM6905,P1007,7508,347
E23P1008,CT23P1008,Social Media,100,24-01-2022,CAM3711,P1008,8987,201
E23P1009,CT23P1009,Social Media,72,24-01-2022,CAM4836,P1009,5774,184
E23P1010,CT23P1010,Blog,240,24-01-2022,CAM4496,P1010,11880,471
E23P1011,CT23P1011,Social Media,134,24-01-2022,CAM8291,P1011,12650,282
E23P1012,CT23P1012,Blog,41,24-01-2022,CAM7919,P1012,5087,102
E23P1013,CT23P1013,Blog,89,24-01-2022,CAM2678,P1013,7074,242
E23P1014,CT23P1014,Blog,109,24-01-2022,CAM7270,P1014,6605,194
E23P1015,CT23P1015,Blog,139,24-01-2022,CAM9691,P1015,7090,278
E23P1016,CT23P1016,Video,140,24-01-2022,CAM6753,P1016,14048,284
E23P1017,CT23P1017,Video,112,24-01-2022,CAM8248,P1017,8383,325
E23P1018,CT23P1018,Blog,62,24-01-2022,CAM7291,P1018,8451,190
E23P1019,CT23P1019,Blog,204,24-01-2022,CAM5059,P1019,10623,519
E23P1020,CT23P1020,Social Media,138,24-01-2022,CAM5668,P1020,9416,370
E23P1021,CT23P1021,Video,120,24-01-2022,CAM4366,P1021,5370,243
E23P1022,CT23P1022,Video,181,24-01-2022,CAM5842,P1022,13312,508
E23P1023,CT23P1023,Blog,136,24-01-2022,CAM9108,P1023,5819,253
E23P1024,CT23P1024,Social Media,117,24-01-2022,CAM2163,P1024,11179,261
E23P1025,CT23P1025,Video,190,24-01-2022,CAM6185,P1025,13483,629
E24P1001,CT24P1001,Video,123,25-01-2022,CAM6986,P1001,7067,223
E24P1002,CT24P1002,Blog,294,25-01-2022,CAM1273,P1002,13767,557
E24P1003,CT24P1003,Blog,120,25-01-2022,CAM1990,P1003,14430,317
E24P1004,CT24P1004,Social Media,195,25-01-2022,CAM7806,P1004,11368,400
E24P1005,CT24P1005,Social Media,156,25-01-2022,CAM9808,P1005,11782,483
E24P1006,CT24P1006,Social Media,82,25-01-2022,CAM4329,P1006,7402,209
E24P1007,CT24P1007,Social Media,111,25-01-2022,CAM2083,P1007,7445,268
E24P1008,CT24P1008,Blog,211,25-01-2022,CAM1948,P1008,9948,407
E24P1009,CT24P1009,Video,86,25-01-2022,CAM1901,P1009,8886,200
E24P1010,CT24P1010,Blog,197,25-01-2022,CAM2956,P1010,9934,397
E24P1011,CT24P1011,Blog,107,25-01-2022,CAM9133,P1011,5138,211
E24P1012,CT24P1012,Social Media,201,25-01-2022,CAM5247,P1012,10539,376
E24P1013,CT24P1013,Video,124,25-01-2022,CAM2934,P1013,7633,237
E24P1014,CT24P1014,Social Media,69,25-01-2022,CAM2046,P1014,5407,162
E24P1015,CT24P1015,Blog,179,25-01-2022,CAM9128,P1015,9185,379
E24P1016,CT24P1016,Social Media,137,25-01-2022,CAM3734,P1016,12293,434
E24P1017,CT24P1017,Social Media,142,25-01-2022,CAM2889,P1017,10879,268
E24P1018,CT24P1018,Blog,109,25-01-2022,CAM5006,P1018,8627,364
E24P1019,CT24P1019,Blog,80,25-01-2022,CAM3932,P1019,5677,193
E24P1020,CT24P1020,Social Media,115,25-01-2022,CAM7870,P1020,5505,201
E24P1021,CT24P1021,Social Media,107,25-01-2022,CAM6241,P1021,8563,253
E24P1022,CT24P1022,Blog,196,25-01-2022,CAM9225,P1022,9319,417
E24P1023,CT24P1023,Blog,79,25-01-2022,CAM7568,P1023,5784,146
E24P1024,CT24P1024,Video,156,25-01-2022,CAM6362,P1024,6048,280
E24P1025,CT24P1025,Blog,69,25-01-2022,CAM5777,P1025,6330,231
E25P1001,CT25P1001,Blog,318,26-01-2022,CAM8600,P1001,14042,611
E25P1002,CT25P1002,Blog,183,26-01-2022,CAM9954,P1002,10881,410
E25P1003,CT25P1003,Blog,126,26-01-2022,CAM4817,P1003,8892,218
E25P1004,CT25P1004,Blog,229,26-01-2022,CAM6488,P1004,13682,415
E25P1005,CT25P1005,Social Media,87,26-01-2022,CAM6038,P1005,4954,211
E25P1006,CT25P1006,Video,102,26-01-2022,CAM9061,P1006,6611,172
E25P1007,CT25P1007,Video,99,26-01-2022,CAM2524,P1007,5899,290
E25P1008,CT25P1008,Social Media,152,26-01-2022,CAM7767,P1008,5640,268
E25P1009,CT25P1009,Social Media,193,26-01-2022,CAM2565,P1009,10950,369
E25P1010,CT25P1010,Blog,171,26-01-2022,CAM2020,P1010,13098,314
E25P1011,CT25P1011,Video,161,26-01-2022,CAM5276,P1011,11960,476
E25P1012,CT25P1012,Social Media,199,26-01-2022,CAM6345,P1012,10021,478
E25P1013,CT25P1013,Blog,125,26-01-2022,CAM3230,P1013,10071,338
E25P1014,CT25P1014,Video,110,26-01-2022,CAM8635,P1014,14379,334
E25P1015,CT25P1015,Blog,148,26-01-2022,CAM8404,P1015,10006,322
E25P1016,CT25P1016,Blog,186,26-01-2022,CAM3582,P1016,9913,336
E25P1017,CT25P1017,Blog,224,26-01-2022,CAM4522,P1017,9847,441
E25P1018,CT25P1018,Video,128,26-01-2022,CAM7492,P1018,10228,250
E25P1019,CT25P1019,Blog,110,26-01-2022,CAM1509,P1019,13228,283
E25P1020,CT25P1020,Social Media,244,26-01-2022,CAM5093,P1020,11465,523
E25P1021,CT25P1021,Blog,117,26-01-2022,CAM2989,P1021,6461,218
E25P1022,CT25P1022,Blog,59,26-01-2022,CAM3141,P1022,5123,111
E25P1023,CT25P1023,Social Media,149,26-01-2022,CAM2376,P1023,8133,363
E25P1024,CT25P1024,Blog,309,26-01-2022,CAM1357,P1024,14340,538
E25P1025,CT25P1025,Blog,76,26-01-2022,CAM2506,P1025,5973,154
E26P1001,CT26P1001,Blog,141,27-01-2022,CAM3752,P1001,10283,243
E26P1002,CT26P1002,Video,242,27-01-2022,CAM1483,P1002,14196,468
E26P1003,CT26P1003,Blog,157,27-01-2022,CAM4066,P1003,11109,449
E26P1004,CT26P1004,Blog,150,27-01-2022,CAM5026,P1004,9369,266
E26P1005,CT26P1005,Video,190,27-01-2022,CAM1999,P1005,9694,338
E26P1006,CT26P1006,Blog,61,27-01-2022,CAM9614,P1006,6345,180
E26P1007,CT26P1007,Blog,188,27-01-2022,CAM7266,P1007,8952,348
E26P1008,CT26P1008,Video,196,27-01-2022,CAM9231,P1008,10728,368
E26P1009,CT26P1009,Video,113,27-01-2022,CAM4588,P1009,10122,320
E26P1010,CT26P1010,Blog,134,27-01-2022,CAM8728,P1010,5401,253
E26P1011,CT26P1011,Blog,196,27-01-2022,CAM3615,P1011,13479,414
E26P1012,CT26P1012,Social Media,66,27-01-2022,CAM1916,P1012,6545,179
E26P1013,CT26P1013,Video,187,27-01-2022,CAM6813,P1013,8471,315
E26P1014,CT26P1014,Social Media,93,27-01-2022,CAM6878,P1014,7734,195
E26P1015,CT26P1015,Social Media,153,27-01-2022,CAM3328,P1015,14482,301
E26P1016,CT26P1016,Video,374,27-01-2022,CAM9882,P1016,14022,679
E26P1017,CT26P1017,Blog,77,27-01-2022,CAM4811,P1017,9919,250
E26P1018,CT26P1018,Blog,178,27-01-2022,CAM6435,P1018,14645,389
E26P1019,CT26P1019,Blog,145,27-01-2022,CAM6301,P1019,8181,361
E26P1020,CT26P1020,Blog,57,27-01-2022,CAM2817,P1020,5889,121
E26P1021,CT26P1021,Video,361,27-01-2022,CAM7481,P1021,13428,615
E26P1022,CT26P1022,Blog,129,27-01-2022,CAM3580,P1022,14393,331
E26P1023,CT26P1023,Social Media,308,27-01-2022,CAM6198,P1023,11983,524
E26P1024,CT26P1024,Social Media,149,27-01-2022,CAM6846,P1024,7742,319
E26P1025,CT26P1025,Video,185,27-01-2022,CAM6026,P1025,8533,341
E27P1001,CT27P1001,Social Media,119,28-01-2022,CAM7415,P1001,9679,230
E27P1002,CT27P1002,Social Media,141,28-01-2022,CAM4619,P1002,14085,295
E27P1003,CT27P1003,Video,145,28-01-2022,CAM2274,P1003,14054,324
